Price,Close,High,Low,Open,Volume
2025-10-02,114.0376968383789,115.98705917749649,113.5503562535995,115.98705917749649,403388
2025-10-03,113.06301879882812,114.52504059364055,113.06301879882812,114.52504059364055,267001
2025-10-07,112.57567596435547,115.01237890730688,111.6009947871749,114.5250383187166,592044
2025-10-08,110.62631225585938,111.60099342110924,109.65163109060951,111.60099342110924,407103
2025-10-09,111.11365509033203,112.5756768678364,110.13897390532912,110.62631449783058,403218
2025-10-13,112.08833312988281,113.06301428753397,106.72758676280147,110.1389708145805,706002
2025-10-14,109.6516342163086,117.93642435709636,109.16429361979166,115.98706197102864,1091075
2025-10-15,112.57567596435547,112.57567596435547,110.13897302140404,111.11365419858461,421929
2025-10-16,115.01238250732422,116.9617449227026,113.06302009194584,113.06302009194584,772485
2025-10-17,115.49972534179688,116.96174718156645,114.52504411528382,115.01238472854034,718487
2025-10-20,115.01238250732422,116.9617449227026,114.03770129963503,116.474404318858,707304
2025-10-21,116.47440338134766,116.9617439812696,115.01238158158179,115.49972218150374,690748
2025-10-22,115.987060546875,116.96174172794119,115.49971995634192,116.96174172794119,402332
2025-10-23,115.01238250732422,116.474404318858,114.52504190347963,115.9870637150134,439266
2025-10-27,114.52503967285156,116.4744020502618,114.037699078499,115.98706145590924,473205
2025-10-28,112.57567596435547,115.49971949589717,112.08833537576518,115.01237890730688,489214
2025-10-29,109.16429138183594,111.11365372794015,108.18961020878383,110.62631314141409,1083647
2025-10-30,109.6516342163086,110.62631540934244,108.67695302327473,109.6516342163086,351926
2025-10-31,107.7022705078125,110.13897346047794,106.72758932674633,109.16429227941177,754120
2025-11-03,113.06301879882812,113.55035939709893,106.72759102130759,106.72759102130759,1722626
2025-11-04,110.13896942138672,114.52503457533574,109.65162884872571,113.55035343001374,959674
2025-11-05,108.18962097167969,109.65164287670238,107.21493970166455,109.16430224169481,933672
2025-11-06,107.23848724365234,109.20616590867348,106.25464791114177,109.20616590867348,761753
2025-11-07,104.28697204589844,106.25465076374559,102.81121300751309,106.25465076374559,828357
2025-11-10,104.77888488769531,105.76272418241545,104.28696524033523,104.28696524033523,299887
2025-11-11,104.77888488769531,105.76272418241545,104.28696524033523,104.77888488769531,436824
2025-11-12,107.23848724365234,107.73040690990763,105.76272824488649,106.25464791114177,458059
2025-11-13,103.7950439453125,107.2384814221712,102.81120466621002,107.2384814221712,771749
2025-11-14,101.8273696899414,102.31928935027929,100.84353036926565,101.33545002960352,676024
2025-11-17,100.8435287475586,102.31928770483994,99.36776979027725,101.82736805241282,791347
2025-11-18,99.85969543457031,102.3192938442888,99.85969543457031,100.35161511651401,773979
2025-11-19,98.8758544921875,101.33545286263993,98.38393481809702,101.33545286263993,424357
2025-11-20,100.8435287475586,101.33544839998571,99.36776979027725,99.85968944270437,360333
2025-11-21,97.79363250732422,99.36777395992512,96.71141072779227,99.36777395992512,693141
2025-11-24,99.85969543457031,99.85969543457031,97.79363427162652,98.38393638873923,379151
2025-11-25,99.85969543457031,101.3354544804014,99.85969543457031,100.35161511651401,231451
2025-11-26,101.33545684814453,102.31929623501972,101.33545684814453,101.33545684814453,363267
2025-11-27,101.8273696899414,102.31928935027929,100.84353036926565,102.31928935027929,196863
2025-11-28,103.7950439453125,103.7950439453125,101.33544574755628,101.33544574755628,428258
2025-12-01,102.31929016113281,103.79504915384146,100.35161150418796,103.30312948960525,299228
2025-12-02,102.31929016113281,102.81120982536903,101.33545083266038,101.8273704968966,180525
2025-12-03,102.31929016113281,102.81120982536903,101.8273704968966,102.31929016113281,133001
2025-12-04,103.7950439453125,103.7950439453125,102.31928502665876,102.31928502665876,210678
2025-12-05,102.81121063232422,104.7788893047132,102.31929096422698,104.28696963661595,198358
2025-12-08,104.28697204589844,104.28697204589844,102.81121300751309,103.79505236643666,218261
2025-12-09,102.31929016113281,104.28696881807768,101.8273704968966,103.79504915384146,239645
2025-12-10,101.8273696899414,103.30312867095505,101.8273696899414,102.31928935027929,162299
2025-12-11,103.7950439453125,104.28696358486374,102.31928502665876,102.31928502665876,409106
2025-12-12,104.28697204589844,104.77889172536022,103.30313268697488,104.28697204589844,213717
2025-12-15,102.81121063232422,104.28696963661595,102.31929096422698,102.31929096422698,157500
2025-12-16,101.8273696899414,103.30312867095505,100.84353036926565,102.81120901061718,385101
2025-12-17,103.30313110351562,103.79505077543713,101.82737208775112,101.82737208775112,234358
2025-12-18,104.28697204589844,105.7627310842838,101.82737364858951,103.30313268697488,806617
2025-12-19,107.23848724365234,108.7142462424182,104.77888891237592,105.76272824488649,1689141
2025-12-22,108.22232055664062,108.71424019553444,106.25464200106533,108.22232055664062,896406
2025-12-23,105.76272583007812,109.20616341524345,105.2708061750545,109.20616341524345,399117
2025-12-24,105.27080535888672,107.23848396372571,104.77888570767696,105.76272501009646,391118
2025-12-26,111.17384338378906,111.17384338378906,105.76272711289668,105.76272711289668,1275828
2025-12-29,109.69808959960938,113.14152738973165,108.71425023100302,113.14152738973165,977477
2025-12-30,110.68192291259766,110.68192291259766,109.20616394042969,109.20616394042969,544545
2025-12-31,113.14152526855469,115.10920396887738,110.19000721807066,111.17384656823201,1412371
2026-01-02,124.45567321777344,124.45567321777344,117.07687836296473,117.07687836296473,3149214
2026-01-05,119.5364761352539,127.40719061329531,118.06071717062115,126.91527095841774,4989069
2026-01-06,115.60111999511719,119.53647727154672,115.60111999511719,118.55263795243933,1588083
2026-01-07,113.63343811035156,116.58495598334771,113.1415184648522,115.601116692349,1093202
2026-01-08,112.15768432617188,115.10920233475535,111.66576465807464,114.12536299856086,809333
2026-01-09,115.10919952392578,115.10919952392578,110.19000296307425,112.64960124350002,1041293
2026-01-12,121.01223754882812,122.48799654332603,117.07688023016705,118.55263922466496,2122178
2026-01-13,119.0445556640625,122.48799322459323,118.55263601255811,121.01223427008006,1502636
2026-01-14,120.52031707763672,120.52031707763672,119.0445580930126,119.53647775455397,615546
2026-01-15,121.01223754882812,121.01223754882812,119.0445588894976,121.01223754882812,613368
2026-01-16,120.02839660644531,121.99607523933787,119.04455728999905,121.50415558111473,820007
2026-01-19,118.55264282226562,120.52032154130738,117.56880346274474,120.02840186154694,942259
2026-01-20,121.50415802001953,122.97991702431126,118.06072034333882,119.04455967953331,1421865
2026-01-21,118.06071472167969,121.99607187906902,117.56879507700603,120.52031294504802,971776
2026-01-22,119.0445556640625,124.94759148211519,119.0445556640625,124.94759148211519,2513094
2026-01-23,119.0445556640625,121.01223427008006,117.56879670954933,120.02839496707128,619776
2026-01-26,122.48799896240234,122.97991863695015,120.02840058966333,120.52032026421114,1371431
2026-01-27,128.96697998046875,134.42327528733472,123.01465782752403,123.51068467360275,7923913
2026-01-28,132.93519592285156,135.91135702560197,127.97492741826754,129.95903482010115,4267719
2026-01-29,138.8875274658203,145.83190383911133,136.4073930467878,137.8954736982073,10248790
2026-01-30,133.92726135253906,138.88753029152198,133.43123445864077,137.8954765037254,4027635
2026-02-02,125.49479675292969,132.43917285783488,124.9987698882936,131.44711912856272,2080630
2026-02-03,126.48685455322266,130.95109647863052,123.51069326961742,128.96698895622703,1790199
2026-02-04,135.4153289794922,136.90340951772836,125.49479205791766,126.48684575007512,3635442
2026-02-05,133.92726135253906,136.9034227159288,130.9510999891493,133.92726135253906,3465224
2026-02-06,126.98287963867188,135.41533648967743,126.98287963867188,135.41533648967743,2863322
2026-02-09,126.98287963867188,130.95109462738037,125.49479901790619,130.4550677537918,1758882
2026-02-10,127.4789047241211,130.455065923906,125.99082412422862,126.98287785749027,1975238
2026-02-11,122.51863861083984,126.48685362657554,120.53453110297198,126.48685362657554,2669272
2026-02-23,126.98287963867188,131.44712150096893,122.51863777637482,124.0067183971405,2461808
2026-02-24,129.95904541015625,130.95109919191316,126.48685717400704,126.9828840648855,1714537
2026-02-25,131.94314575195312,135.9113606617863,131.44711888822397,132.9351994794114,2578251
2026-02-26,131.44712829589844,136.40739728819648,131.44712829589844,132.93520899358785,3110053
2026-03-02,133.4312286376953,134.91930925447258,124.99877180929077,124.99877180929077,2644505
2026-03-03,139.383544921875,145.8318939752002,134.91930326957296,136.9034106705961,12287324
2026-03-04,127.4789047241211,135.91136145684504,125.99082412422862,132.93520025706013,4604983
2026-03-05,132.43917846679688,135.91136666630092,131.94315158115344,132.43917846679688,3044403
2026-03-06,130.45506286621094,135.41533141625698,128.9669823011971,132.93519714123394,2249035
2026-03-09,118.55042266845703,121.52658390699571,117.55836892227748,120.53453016081615,2412334
2026-03-10,124.50274658203125,124.50274658203125,120.53453155152826,122.02261218796689,1587522
2026-03-11,126.98287963867188,128.96698713302612,124.50274527072906,125.49479901790619,1440986
2026-03-12,122.51863861083984,127.97493425747643,122.51863861083984,126.48685362657554,1891232
2026-03-13,123.01466369628906,123.01466369628906,119.54247560808736,119.54247560808736,847794
2026-03-16,123.51068878173828,124.00671564431555,119.04644701854292,124.00671564431555,1341711
2026-03-17,123.01466369628906,125.49479804500457,122.02260995680287,124.99877117526147,922643
2026-03-18,134.9193115234375,134.9193115234375,121.52658574721393,123.51069326961742,4288620
2026-03-19,143.84779357910156,148.31203544879781,137.39944421176253,137.39944421176253,17258359
2026-03-20,137.89547729492188,147.81601522980833,137.39945039817755,146.82396143631968,9047571
2026-03-23,146.82395935058594,151.28820135786728,131.44712576995025,133.92726021843987,18586380
2026-03-24,139.383544921875,156.7444846808274,134.91930326957296,151.78421617826956,17106747
2026-03-25,143.84779357910156,149.8001160720299,139.3835517094053,141.86368608145878,11305838
2026-03-26,135.91136169433594,141.36765723680926,134.91930795934078,140.8716303693117,7341014
2026-03-27,136.90341186523438,138.3914924289869,131.94314331939253,131.94314331939253,2619425
2026-03-30,131.44712829589844,133.92726279204746,127.9749400012898,132.93520899358785,2679720
2026-03-31,126.98287963867188,132.43917524814606,126.48685276508331,129.46301400661469,2136350
2026-04-01,130.9510955810547,133.92725684426048,130.9510955810547,131.9431493354566,2089270
2026-04-02,127.97492980957031,133.4312252665675,127.97492980957031,132.43917154711346,1359395
2026-04-07,126.98287963867188,130.95109462738037,126.98287963867188,130.4550677537918,1280700
2026-04-08,135.91136169433594,136.9034154293311,128.96698554936987,130.95109301936017,3159948
2026-04-09,149.30409240722656,149.30409240722656,138.39150093560204,141.3676622460451,9175371
2026-04-10,155.5,159.5,146.5,156.0,11940555
2026-04-13,171.0,171.0,151.5,151.5,7613321
2026-04-14,188.0,188.0,182.0,182.0,3751753
2026-04-15,183.5,189.0,175.5,188.0,12945680
2026-04-16,182.0,189.0,175.5,181.5,9705041
2026-04-17,180.0,183.5,178.0,178.0,2743320
2026-04-20,198.0,198.0,198.0,198.0,1473235
2026-04-21,210.5,217.5,205.0,217.5,6989716
2026-04-22,203.5,213.5,203.0,213.5,3088235
2026-04-23,190.5,219.0,183.5,210.0,6072344
2026-04-24,182.5,197.0,172.0,197.0,3375480
2026-04-27,176.0,181.0,171.0,181.0,2271520
2026-04-28,190.5,193.5,178.5,181.0,2279146
2026-04-29,193.0,193.5,187.0,189.5,1584249
2026-04-30,199.0,204.0,196.0,198.5,3090766
2026-05-04,194.0,209.0,193.5,205.0,8649021
2026-05-05,192.0,200.5,187.0,190.0,5618552
2026-05-06,180.0,194.5,175.0,192.0,8820900
2026-05-07,179.0,184.5,176.0,182.0,3768102
2026-05-08,175.5,183.0,171.0,172.5,4915445
2026-05-11,181.5,186.5,172.0,177.0,5216976
2026-05-12,181.5,188.0,180.5,186.0,4766254
2026-05-13,175.5,180.0,173.0,177.5,3506323
2026-05-14,168.0,178.0,164.0,176.5,6074987
2026-05-15,167.0,178.0,166.5,169.0,3857606
2026-05-18,165.5,168.0,160.5,165.0,2405042
2026-05-19,162.0,168.0,160.5,166.0,2365460
2026-05-20,160.5,164.5,160.5,162.0,1136805
2026-05-21,163.5,169.5,163.0,163.5,1973782
2026-05-22,169.0,171.5,164.5,164.5,1780092
2026-05-25,172.5,174.5,170.5,172.5,2257610
2026-05-26,172.5,175.0,168.5,175.0,1711598
2026-05-27,169.5,175.0,168.0,173.0,2087742
2026-05-28,165.5,174.5,163.5,171.5,2581750
